"pname","pid","grid_id","pattern_id","num_clicks","uLSC","uInt","fLSC_nondetrended","fInt_nondetrended","time_taken","final_grid","fLSCpold","fIntpold","uLSCr","uIntr","fLSCr","fIntr","uLSCp","uIntp","fLSCp","fIntp","uLSCdiffr","uIntdiffr","uLSCdiffp","uIntdiffp","pattern","uLSCsq","uLSCpsq","uIntsq","uIntpsq","fLSCpoldsq","fLSCpsq","fIntpoldsq","fIntpsq","predicted_clicks","residuals"
"jzptv7f8","1","22",64,81,-2.34723105464629,-1.28873740172505,0.0793894468859112,4,32,"111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111110001111111111111111111111111010111111111111111111111111100011111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",-5.18023469158168,-3.0955478023108,-6.5599512056828,-3.44303196978773,-5.62066608995354,-3.14488524509706,-6.17395916044885,-2.63945231629705,-5.21038549952783,-2.3874108729407,0.821301715572714,0.999803099113612,0.255106878536809,0.0225140876551144,"64",-1.82438027408382,-4.18975863288853,-0.820934856744722,-1.16218289463902,7.99238050387128,8.75617293126458,3.58023099243154,1.80681893640327,121.721665505866,-40.7216655058657
"22u8ts67","20","27",60,81,0.116697159033112,0.28512903287416,0.754032963187231,74,40,"000000001111111111100000000010100101111111111101001010000000001111111111100000000010100000000000000000001010000000000000000000000000000000000010010000010010000000010000000000000000000000010000001000000010000000100000111000001010000010100000111111000000000000000000000111111001001010101010100100111111000000000000000000000111111000000010000010000000111111000010000010000010000111111000000010000010000000111111000000000000000000000111111001001010101010100100111111000000000000000000000111111000001010000010100000111000001000000010000000100000010000000000000000000000010000000010010000010010000000000000000000000000000000000010100000000000000000001010000000001111111111100000000010100101111111111101001010000000001111111111100000000",-0.764250247986635,0.582631544944414,-1.34041789671259,-0.902745387353225,-0.959157765478267,-0.728659415943533,-0.241133915157978,0.540753695618411,0.246563716451723,0.531119909173777,0.821301715572721,0.999803099113612,0.255106878536816,0.0225140876551144,"60",-0.0857925303026578,-0.373467876772885,-0.0373885113640055,0.30526363492506,-0.149402963197637,-0.313159793749669,-0.322104313080462,-0.27605249414916,40.8784510477779,40.1215489522221
"n8ahou0k","14","10",46,77,0.413174164664846,0.0378071645799992,0.971638470337611,63,120,"101111010111111111111111111100000011000000000000000000101111000011111111110101101100000011100000000000101101101111010001111010100000001101000001010001010111111101100222101010101010000000101110222101010101010111110101000222101010001000000000101111111101011010101222222101100000010100010101222222101101011010001010101222222101101000001101010101000000001101011100000010101011111101101000011111010000000000001100111000000101100011111101110000011110100000000000001010111100000101011101111101100100010222101000010000001110100010222101111010101101100001000222000001010100101101110111111111101010110101100000000000000001010000101101111111111111100001110001101000000000000011101001101100101010110101000000000000111101010110101111111111111",1.3820405869245,0.874774019415402,-0.542756471112133,-1.33894888336555,-0.379570762205707,-1.23252340631237,0.676957347965672,-0.0571057020623536,0.809194596931865,-0.0811132398562523,0.733559641874418,1.0269560857701,0.155330180956686,0.0849352170482246,"46",0.31312664491406,0.769123668345499,-0.25365304295535,-0.171641065850985,0.320508244853279,-0.101973168034778,-0.205164885747016,-0.380138131465441,38.0877864074374,38.9122135925626
"hfw5b4yh","26","15",60,81,0.116697159033112,0.28512903287416,0.754032963187231,74,83,"000000001111111111100000000010100101111111111101001010000000001111111111100000000010100000000000000000001010000000000000000000000000000000000010010000010010000000010000000000000000000000010000001000000010000000100000111000001010000010100000111111000000000000000000000111111001001010101010100100111111000000000000000000000111111000000010000010000000111111000010000010000010000111111000000010000010000000111111000000000000000000000111111001001010101010100100111111000000000000000000000111111000001010000010100000111000001000000010000000100000010000000000000000000000010000000010010000010010000000000000000000000000000000000010100000000000000000001010000000001111111111100000000010100101111111111101001010000000001111111111100000000",0.356486103453863,1.13171860539591,-1.34041789671259,-0.902745387353225,-0.957965796340805,-0.805809322327921,-0.241133915157978,0.540753695618411,0.246563716451723,0.531119909173777,0.821301715572721,0.999803099113612,0.255106878536816,0.0225140876551144,"60",-0.0857925303026578,-0.373467876772885,-0.0373885113640055,0.30526363492506,-0.265298651092083,-0.313159793749669,-0.0503901026989472,-0.27605249414916,42.0939460485361,38.9060539514639
"n242nt2p","10","11",58,62,-1.28230511116563,-0.996447921013765,0.708334760167197,22,38,"011000000222222222000000000011000000222222222000000000000000000222222222000000000000000222222222222000000000000000222222222222000000000000000222222222222000000000222000000222222000000000000222000000222222000000000000222000000222222000001110000222000000000000000000000000222000000000000001110000100222000000000000001010000100000000000100000001011000100000000001010000000001000000000000000010000000001110000000000000100000000000000000000000100010000000000000000000001001111100000000000000000000111100100000000000222000000110010110000000000222011000011000100000000000222010100010011000222000000222011000010000000222000000222000000010000000222000000222222000000222222222000000222222000000222222222000000222222000000222222222000000222",-1.89323988640071,-3.9086190264409,-2.00809312068549,-1.9018038104164,-2.30157645231917,-2.16276010939846,-1.51036682228418,-1.34127095641788,-1.86975083880386,-1.66633627519422,-0.366421279811759,0.215294749342307,-0.770638040862573,-0.42765602777106,"58",-1.41832355226207,-1.70940677163609,-0.781757539475686,-0.881299660985928,0.765690756474757,0.811315918477594,5.78681465371296,0.685080278680783,23.2482257988995,38.7517742011005
"hfw5b4yh","26","2",73,81,-0.496510251319069,-0.479320378216883,0.586131803873728,40,78,"011111001111111111100111110100011001111111111100110001100000111111111111111000001100101111111111111111101001110011111111111111111110011110111111111111111111111011001111111111111111111111100001111111111111111111111100111111111111111111111111111111111111100000001111111111111111111101011001111111111111111111110001001111111111111111111010011001111111111111111111000011001111111111111111111010010101111111111111111111001000101111111111111111111110100011111111111111111111111010101111111111111111111111100001111111111001111111111111111111111100001111111111111111111111100110111111111111111111111011110011111111111111111110011100101111111111111111101001100000111111111111111000001100011001111111111100110001011111001111111111100111110",-1.38647459675222,-0.371231233147608,-2.63942347888456,-2.13659887024999,-2.11832025501023,-1.85313637005935,-1.71765923945065,-1.00391779588339,-1.11152848711829,-0.886452184996111,0.821301715572718,0.999803099113612,0.255106878536813,0.0225140876551144,"73",-0.781567786159984,-1.90073084452364,-0.593620312590316,-0.736462143205044,0.255824478177827,0.0599291691319351,-0.266500292480338,-0.0796282111332833,42.5649991573741,38.4350008426259
"9lp1g6vx","17","6",92,81,-1.05528604625994,-1.06389933963944,0.43313446205587,14,27,"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000111000000000000000000000000010000000000000000000000000111000000000000000000000001000100000000000000000000011000110000000000000000000111101111000000000000000001110101011100000000000001010011000110010100000000011110000000000011110000000001010011000110010100000000000001110101011100000000000000000111101111000000000000000000011000110000000000000000000001000100000000000000000000000111000000000000000000000000010000000000000000000000000111000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",-1.75901111232684,-3.14130505734842,-3.82312228055738,-3.0801338865828,-3.17693725936702,-2.7103196219673,-3.06312016817314,-2.1851371717377,-2.34906906122353,-1.9704779040672,0.821301715572715,0.999803099113612,0.25510687853681,0.0225140876551144,"92",-1.26376936163728,-2.95918844705809,-0.795103658545357,-1.11380553652152,0.614923047427926,1.48707398977596,3.69148918895992,1.1096305189597,42.7360402392842,38.2639597607158
"ug8w8cl6","2","24",10,81,-0.129446289704737,-0.771609858928164,0.686636891804511,27,29,"111111111111111111111111111101111111111111110111110001111111111111111111111111101111010011111100001000111111111111111111000000000011111111111111111000000000011111101111111110000000000011111111111111100000000000111111111111001000000000001111111111010000000000000011111101111000100000010000011111101111001110000111000111011111111011111001111101111111111111111111111111110111111101111011111111111100011011111111001111111111000001110101111000111111110000011111101101100111111111000111101111111001111101110000011111101111101111111100001001111111111110111111110011111111101111100011111111111111111111111000001111111111111111111111000001111111111111111011111111111111111111111111001101111111100001110110010001111111111111111111111111111",-1.11820054128133,-2.25783805623736,-1.86184296191505,-2.6083663784164,-1.42167436615486,-2.30203958641099,-0.833815982162731,-1.59452748381054,-0.298578910736554,-1.42846504453166,0.821301715572714,0.999803099113612,0.255106878536809,0.0225140876551144,"10",-0.386023949566591,-1.03249149760006,-0.718614610543906,-0.9705548038736,0.0512629613239687,-0.313393264894123,1.81573007205428,0.40243719532455,42.9911132010149,38.0088867989851
"2atlso7t","6","2",3,81,0.14791185116555,-0.0296442540456811,0.762579798904106,60,62,"111111111111111111111111111111000011000010000110000111110100111100111001111001011101110011111111111110011101100101001111111111100101001100011100111111111001110001101001111111111111111100101111100111111111111111001111111110111111111111111011111101111111111111111111111101100111111111111111111111001100111111111111111111111001101010111011010110111010101111110010111111111010011111111111000111010111000111111101011011111111111110110101101011111101111101111110101111110111111111111111011111111110110111010111011011111111011011111111111110110111111101101110010011101101111111110110011000110011011111101111011001101100110111101101111111111000111111111101110111111111111111111111011111001110011111110011100111111111111111111111111111111",0.292377435536164,-0.255078201129022,-1.27429335444305,-1.41080270384013,-0.89858935203232,-1.14069453543891,-0.165972913112871,-0.0952875067646822,0.315696002373636,-0.0525862472491184,0.821301715572711,0.999803099113612,0.255106878536807,0.0225140876551144,"3",-0.0457116592562904,-0.285488274812339,-0.306606999264046,-0.198935941899521,-0.279960814313987,-0.298757439747804,-0.309082166066608,-0.381668406461809,43.7466138345488,37.2533861654512
"hfw5b4yh","26","12",64,75,-2.34723105464629,-1.28873740172505,0.278475189590733,6,73,"111111111222111111111111111111111111222111111111111111111111111222111111111111111111222111222111111111111111111222111222111111111111111111222111222111111111111111222222111222111111111111111222222111222111111111111111222222111222111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111110001111111111111111111111111010111111111111111111111111100011111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",-4.15292222430282,-3.42640795412132,-5.27720184392553,-3.13275410864752,-5.10563763666348,-3.10596892063768,-4.84639131700907,-2.38619578890439,-4.79736019758247,-2.40847695978904,0.157717346980948,0.772197181551866,-0.393533130770041,-0.138612374423653,"64",-1.82438027408382,-3.87238494964293,-0.820934856744722,-1.14184547279533,5.00410130684217,7.36464909360872,4.41942994277955,1.84558068766888,111.3760732872,-36.3760732872
"no9tgghv","13","20",79,81,-0.764913143897248,-0.659190827885363,0.51264091634337,32,45,"001110011111111111110011100010100001111111111100001010100011111111111111111110001110111111111111111111111011101111111111111111111111101001111111111111111111111100001111111111111111111111100101111111111111111111111101111111111111111111011111111111111111111111110011111111111111111111111111011111111111111111111111001011111111111111111111111100011111111111111111111111100011111111111111111111111111111111111111111111110111111011111111111111111110001110011111111111111111011001100011111111111111110000001000011111111101111111111111111111111101001111111111111111111111100001111111111111111111111100101111111111111111111111101110111111111111111111111011100011111111111111111110001010100001111111111100001010001110011111111111110011100",-1.47028516732696,-0.36771144429856,-3.20800247816624,-2.42691733681393,-2.62670412969826,-2.20031094878909,-2.363939211471,-1.36736991153087,-1.7059698941729,-1.21999856009491,0.82130171557271,0.999803099113612,0.255106878536804,0.0225140876551144,"79",-1.03125623388381,-2.44881000726116,-0.676280146828282,-0.891269689181035,0.329005892995793,0.616060516581513,-0.267936558695102,0.190385066547594,45.0661195375059,35.9338804624941
"no9tgghv","13","17",83,81,0.783286803107509,2.60096107235585,0.936550610784131,177,52,"101001000000000000000100101010100111111111111111001010101010000000000000000010101010101011111111111110101010001010000000010000000010100100101011111101111110101001010000100000101000001000010010101010001000100010101010010101001110101011100101010010101001100000001100101010010101001010101010100101010010101010001000100010101010010101101010101010101101010010110000000000000000011010010101101010101010101101010010101010001000100010101010010101001010101010100101010010101001100000001100101010010101001110101011100101010010101010001000100010101010010000100000101000001000010100101011111101111110101001001010000000010000000010100010101011111111111110101010101010000000000000000010101010100111111111111111001010101001000000000000000100101",1.38379975499348,3.64132805476717,0.0716714780282684,2.83510486965755,0.302592807237036,2.83389112842582,1.36392902728398,5.22019968457974,1.7228834466357,4.82552948857079,0.821301715572723,0.999803099113612,0.255106878536818,0.0225140876551144,"83",0.868317796280202,1.7208540420816,3.67268908334802,7.25359607610091,0.322081142065092,0.69752078912878,4.0165823472025,8.52765498469848,116.865171170382,-35.8651711703821
"hl7ol539","4","31",11,81,0.464677466831977,0.105258583205679,0.849312792020584,66,48,"101111010111111111111111111100000011000000000000000000111111000011111111110101101100000011100000000000101101110111010001111010100000001101000001010001010111111101100101101010101010000000101110110101010101010111110101000000101010001000000000101111111101011010101111010101100000010100010101000010101101011010001010101011110101101000001101010101000000001101011100000010101011111101101000011111010000000000001100111000000101100011111101110000011110100000000000001010111100000101011101111101100100010110101000010000001110100010100101111010101101100001000000000001010100101101110111111111101010110101100000000000000001000000101101111111111111100000110001100000000000000011000001101100011010110101000100100000010011010110101111111111111",0.828871615367913,-1.64891458535205,-0.603263787539245,-1.19306385391717,-0.296340386430142,-0.903441504743563,0.596758334913009,0.177301579970929,1.01724804778769,0.197573534074979,0.821301715572716,0.999803099113612,0.255106878536811,0.0225140876551144,"11",0.386580662423278,0.663415913122139,-0.198115966826717,0.00424896219396712,-0.0776017748748827,0.0303893127298405,0.857330145031486,-0.368375272516988,45.5189830620509,35.4810169379491
"hl7ol539","4","32",10,81,-0.129446289704737,-0.771609858928164,0.686636891804511,27,45,"111111111111111111111111111101111111111111110111110001111111111111111111111111101111010011111100001000111111111111111111000000000011111111111111111000000000011111101111111110000000000011111111111111100000000000111111111111001000000000001111111111010000000000000011111101111000100000010000011111101111001110000111000111011111111011111001111101111111111111111111111111110111111101111011111111111100011011111111001111111111000001110101111000111111110000011111101101100111111111000111101111111001111101110000011111101111101111111100001001111111111110111111110011111111101111100011111111111111111111111000001111111111111111111111000001111111111111111011111111111111111111111111001101111111100001110110010001111111111111111111111111111",-0.612276232249574,-3.75374831708279,-1.86184296191505,-2.6083663784164,-1.42273045944092,-2.35392801902349,-0.833815982162731,-1.59452748381054,-0.298578910736554,-1.42846504453166,0.821301715572714,0.999803099113612,0.255106878536809,0.0225140876551144,"10",-0.386023949566591,-1.03249149760006,-0.718614610543906,-0.9705548038736,-0.211394808690845,-0.313393264894123,5.3289968185004,0.40243719532455,45.6902846287319,35.3097153712681
"jzptv7f8","1","13",39,81,0.175856103658755,0.0153233583714391,0.770231161739177,62,28,"000110000000000000000011000011011100011111110001110110011101100011111110001101110101011111111000111111110101110111000111101111000111011011111111011111110111111110011101111111111111111101110000101111111111111111101000000101111111111111111101000000110111111101111111011000011111111111111111111111110011111111110111011111111110011011111111111111111110110011001111011101110111100110011011111111111111111110110011111111110111011111111110011111111111111111111111110000110111111101111111011000000101111111111111111101000000101111111111111111101000011101111111111111111101110011111111011111110111111110110111000111101111000111011101011111111000111111110101011101100011111110001101110011011100011111110001110110000110000000000000000011000",0.364388831471475,-2.08536840263401,-1.21509684219372,-1.33822308719914,-0.845165660439894,-1.10758152252172,-0.0986867130799282,-0.00442447785281178,0.377585129616596,0.0308003465255809,0.821301715572717,0.999803099113612,0.255106878536813,0.0225140876551144,"39",-0.00944692635905348,-0.205885295081379,-0.271591375038241,-0.133357745340247,-0.263312359464104,-0.283119622161153,1.51657177803258,-0.382565833226017,46.3517707316771,34.6482292683229
"no9tgghv","13","10",39,81,0.175856103658755,0.0153233583714391,0.770231161739177,62,45,"000110000000000000000011000011011100011111110001110110011101100011111110001101110101011111111000111111110101110111000111101111000111011011111111011111110111111110011101111111111111111101110000101111111111111111101000000101111111111111111101000000110111111101111111011000011111111111111111111111110011111111110111011111111110011011111111111111111110110011001111011101110111100110011011111111111111111110110011111111110111011111111110011111111111111111111111110000110111111101111111011000000101111111111111111101000000101111111111111111101000011101111111111111111101110011111111011111110111111110110111000111101111000111011101011111111000111111110101011101100011111110001101110011011100011111110001110110000110000000000000000011000",1.08495621489308,0.389043158246771,-1.21509684219372,-1.33822308719914,-0.845161936792824,-1.12362597207954,-0.0986867130799282,-0.00442447785281178,0.377585129616596,0.0308003465255809,0.821301715572717,0.999803099113612,0.255106878536813,0.0225140876551144,"39",-0.00944692635905348,-0.205885295081379,-0.271591375038241,-0.133357745340247,0.0827866781664458,-0.283119622161153,-0.364987118635539,-0.382565833226017,46.3528717447787,34.6471282552213
"jzptv7f8","1","6",51,81,-0.677076458542499,-0.704158440302484,0.536691312754672,30,36,"111011101111111111101110111100000001111111111100000001100010111111111111111010001000000111111111111111000000101011111111111111111110101100011111111111111111110001101111111111111111111111101001111111111111111111111100111111111111111111111111111111111111111111111111111111111111111111100001111111111111111111111101101111111111111111111111110011111111111111111111111110011111111111111111111111101101111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111001111111111111111111111100101111111111111111111111101100011111111111111111110001101011111111111111111110101000000111111111111111000000100010111111111111111010001100000001111111111100000001111011101111111111101110111",-2.04370926073622,-1.61019690801252,-3.0219311054642,-2.49949695345492,-2.45997608373815,-2.24639606985941,-2.15243966313104,-1.45823294044274,-1.51143487135051,-1.30338515386961,0.821301715572718,0.999803099113612,0.255106878536813,0.0225140876551144,"51",-0.953220711907467,-2.27751796736717,-0.69407497225451,-0.924596313661977,0.948165056456364,0.407732641788184,0.805620001724721,0.271209564499016,46.5381166008447,34.4618833991553
"urgkmyva","9","13",39,81,0.175856103658755,0.0153233583714391,0.770231161739177,62,79,"000110000000000000000011000011011100011111110001110110011101100011111110001101110101011111111000111111110101110111000111101111000111011011111111011111110111111110011101111111111111111101110000101111111111111111101000000101111111111111111101000000110111111101111111011000011111111111111111111111110011111111110111011111111110011011111111111111111110110011001111011101110111100110011011111111111111111110110011111111110111011111111110011111111111111111111111110000110111111101111111011000000101111111111111111101000000101111111111111111101000011101111111111111111101110011111111011111110111111110110111000111101111000111011101011111111000111111110101011101100011111110001101110011011100011111110001110110000110000000000000000011000",-0.689504537512252,-0.445146798977617,-1.21509684219372,-1.33822308719914,-0.844796041583556,-1.07958907861234,-0.0986867130799282,-0.00442447785281178,0.377585129616596,0.0308003465255809,0.821301715572717,0.999803099113612,0.255106878536813,0.0225140876551144,"39",-0.00944692635905348,-0.205885295081379,-0.271591375038241,-0.133357745340247,-0.181706949513986,-0.283119622161153,-0.234232178188655,-0.382565833226017,46.9049642063166,34.0950357936834
"0evomqv4","18","35",92,81,-1.05528604625994,-1.06389933963944,0.43313446205587,14,30,"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000111000000000000000000000000010000000000000000000000000111000000000000000000000001000100000000000000000000011000110000000000000000000111101111000000000000000001110101011100000000000001010011000110010100000000011110000000000011110000000001010011000110010100000000000001110101011100000000000000000111101111000000000000000000011000110000000000000000000001000100000000000000000000000111000000000000000000000000010000000000000000000000000111000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",-2.43680975813056,-1.80378529471016,-3.82312228055738,-3.0801338865828,-3.17561694471611,-2.75777022810637,-3.06312016817314,-2.1851371717377,-2.34906906122353,-1.9704779040672,0.821301715572715,0.999803099113612,0.25510687853681,0.0225140876551144,"92",-1.26376936163728,-2.95918844705809,-0.795103658545357,-1.11380553652152,1.49204121314646,1.48707398977596,1.07520489044816,1.1096305189597,47.3437040511368,33.6562959488632
"5zutaosy","7","39",60,48,0.116697159033112,0.28512903287416,0.912306451259414,56,28,"222000001111111111100222222222100101111111111101222222222000001111111111100222222010222000000000000222222222000222000000000000222222222000222010010000010222222222010222000000000000222222222000222000000010000222222222111222001010000010222222222111222000000000000222000222111222001010101010222100222111222000000000000222000222111222000010000010000222222111222010000010000010222222111222000010000010000222222111222000000000000222222222111222001010101010222222222111222000000000000222222222111000001010000010222222222000001000000010000222222222010000000000000000222222222000000010010000010222222222000000000000000000222222222010100000000000000222222222222000001222111222222222222222100101222111222222222222222000001222111222222222222",-0.188317829202537,0.30104843702057,-0.220616303450873,-0.241182181670638,-0.315526390484882,-0.444979892910673,0.279961917608574,0.401559268349163,0.0985637148425178,0.143591686526095,0.242012529885927,0.514510014066754,0.000503238138538257,0.111072143148788,"60",-0.0857925303026578,0.256894756826366,-0.0373885113640055,0.185916758149546,-0.307584295156488,-0.333116361938993,-0.37536015240883,-0.37530147353624,15.0859587004686,32.9140412995314
"ewrp65l2","3","12",45,81,0.28953861313693,-0.726642246511044,0.80135835428907,29,29,"111111111111111111111111111100000000000000000000000001101111111111111111111111101101000000000000000000000101101011111111111111111110101101010000000000000000010101101010111111111111111010101101010100100111111001010101101010100100111111001010101101010111111001010111010101101010111101001111001010101101010111100110001001010101101010010010000100111010101101010010011111010111010101101010101111011111111010101101010100011111111001010101101010101001010011001010101101010111111110011001010101101010101111001100111010101101010111101001100101010101101010111111111111111010101101010000000000000000010101101011111111111111111110101101000000000000000000000101101111111111111111111111101100000000000000000000000001111111111111111111111111111",0.351738760302974,-1.53276155333346,-0.974274223428149,-2.53578676177541,-0.631287477068768,-2.23274121917191,0.175046287108812,-1.50366445489867,0.629361815935362,-1.34507845075696,0.821301715572716,0.999803099113612,0.25510687853681,0.0225140876551144,"45",0.141817276795805,0.126147518503071,-0.702541864997635,-0.94045333660049,-0.266472984123103,-0.19277326253474,0.705509966768073,0.313619990254407,48.0980150893925,32.9019849106075
"0evomqv4","18","25",47,81,0.639402960307319,0.532450901168321,0.897154048373447,85,39,"111111111111111111111111111111001100001101100001100111110011110001111100011110011100001111010010010111100001101011011110111011110110101111111001011111110100111111111100111111000111111001111101110110101111101011011101100111101111000111101111001100010111101101101111010001100111101010101010101111001111001111101111101111100111111011010111111111010110111101111010001111100010111101111011010111111111010110111111001111101111101111100111100111101010101010101111001100010111101101101111010001100111101111000111101111001101110110101111101011011101111100111111000111111001111111111001011111110100111111101011011110111011110110101100001111010010010111100001110011110001111100011110011111001100001101100001100111111111111111111111111111111",0.73163035616031,1.75824102052646,-0.233129005179273,-0.503557495827802,0.0317505408827687,-0.342909884021593,1.01747506396837,1.0405003546337,1.40421879609861,0.989746174934623,0.821301715572712,0.999803099113612,0.255106878536808,0.0225140876551144,"47",0.644937529220238,1.23052270773921,0.213604631139817,0.775330297966741,-0.127705659454129,0.354508756386431,0.530718648219017,-0.00990235824233162,48.389932786845,32.610067213155
"3yodzxs5","15","6",29,37,-1.70144079511149,-0.726642246511044,0.699139082549363,32,44,"111010111100111001111010111101111111110111011111111101111111111111111111111111111011222222222222222222222110111222222222222222222222111011222222222222222222222110111222222222222222222222111111222222222222222222222111111222222222222222222222111111222222222222222222222111011222222222222222222222110001222222222222222222222100111111222111222111222111111111111222111222111222111111111111222111222111222111111001222222222222222222222100011222222222222222222222110111222222222222222222222111111222222222222222222222111111222222222222222222222111111222222222222222222222111011111222222222222222222110111111222222222222222222111011111222222222222222222110111111111111111111111111111101111111110111011111111101111010111100111001111010111",-0.771283184637387,0.107460050322927,-0.288881646954353,-0.671579308351684,-0.978240191316322,-1.15844584133267,0.0699842722920511,-0.0672552957174031,-0.85206414385569,-0.453719650986356,-1.71511075044054,-0.367695846517604,-2.03588628038719,-0.891355846119879,"29",-1.64088758120611,-0.00284596331026251,-0.702541864997635,-0.178933713510922,-0.1461826536307,-0.107826830350782,-0.378118695456232,-0.302881421512545,4.46760646397438,32.5323935360256
"22u8ts67","20","20",93,69,0.016562761115992,1.00461083154808,0.997861589758394,100,33,"110111101101010101101111011111111111111111111111111111011011100111101111001110110110111111111111222222111011111110100111000222222011111111100011111111222222001111111110110101010222011222111010101111111111222111222010110101011101101222110222011111111111111111111222222111011111010111111111222222110111111111111101111222222111011101011111000111110101110110101110110000011011101011011101011111000111110101110111111111111101111222222111011111010111111111222222110111111111111111111222222111110101011101101222110222011010101111111111222111222010111110110101010222011222111111100011111111222222001111111110100111000222222011111110111111111111222222111011011011100111101111001110110111111111111111111111111111110111101101010101101111011",0.851017394428652,0.0933808949267351,-0.903672577508824,0.0269995018178056,-0.849540859213795,-0.0821022358902991,0.205969251395762,1.39090299272469,0.00655295007872964,1.29827657190101,0.485633180274366,1.16964236859243,-0.0811495045646894,0.406573154709276,"93",-0.211319948678686,0.164483307681753,0.789209831015651,1.14371231555311,-0.0653600537622502,-0.338049035337727,-0.37724325700152,0.259834680262688,36.5403752274442,32.4596247725558
"ngrngpqz","28","21",59,36,-0.772561949206849,0.644869932211121,0.378544394727939,45,36,"222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111111111100101001111111111111111111100011110011111111111111110111111111011111111111111110011111101111111111101111111111111111111111101110111111111111111111111011101011111111111111111110101110101111111111111111101011111010111111111111111010111110101011111111111110101011101110101111111111101011101111111111111111111111111111",-0.582654184111084,1.02964472877352,-0.346154814937177,0.232399816911796,-0.767390238207365,0.280775421130075,-0.247840091422975,0.605034455433724,-0.672429724001766,0.581151865438596,-0.667554590713266,0.593040710769345,-0.787802370159305,0.44408733099479,"59",-1.03788224611725,-0.381269596626806,0.33917295572006,0.362081815161915,-0.221787162417841,-0.197272898668575,-0.117693993480286,-0.254850786844762,4.32640111948704,31.673598880513
"22glc2ta","11","42",69,81,0.657753661823387,0.554934707376881,0.902178619190349,86,28,"100001000000000000000100001000100111111111111111001000000010000000000000000010000010001011111111111110100010001001000000010000000100100100110011111101111110011001010000100000101000001000010010101010001000100010101010010101001110000011100101010010101001100000001100101010010101001000000000100101010010101010000000000010101010010101100000000000001101010010110000000000000000011010010101100000000000001101010010101010000000000010101010010101001000000000100101010010101001100000001100101010010101001110000011100101010010101010001000100010101010010000100000101000001000010100110011111101111110011001001001000000010000000100100010001011111111111110100010000010000000000000000010000000100111111111111111001000100001000000000000000100001",2.42963680625273,-2.08184861378496,-0.194255268000433,-0.467267687507309,0.0659238999880129,-0.292386936477834,1.06166121542315,1.08593186908963,1.44486074568741,1.03143947182197,0.821301715572709,0.999803099113612,0.255106878536805,0.0225140876551144,"69",0.672893046011235,1.2918865248336,0.238144269429213,0.821288788178363,1.60155165067891,0.394431639516436,1.51069448549026,0.0222858157770103,49.5960954284801,31.4039045715199
"0evomqv4","18","41",52,81,0.644717571760562,0.3750642577084,0.898609232066983,78,33,"000000000001111100000000000000000000011000110000000000000000000100101001000000000000000001100111001100000000000000010011111110010000000000000110010111010011000000000001001111111111100100000000011000111101111000110000000100100010010010001001000001100110011111110011001100010011111100111001111110010110010110100101001011010011101111110111111111011111101100111101110101011101111001101111110111111111011111101110010110100101001011010011010011111100111001111110010001100110011111110011001100000100100010010010001001000000011000111101111000110000000001001111111111100100000000000110010111010011000000000000010011111110010000000000000001100111001100000000000000000100101001000000000000000000011000110000000000000000000001111100000000000",-0.207832061324425,0.871254230566354,-0.221870644911132,-0.757586154071253,0.0417686417851274,-0.521788428027873,1.03027197129045,0.722479753442152,1.41598925460547,0.697893096723175,0.821301715572711,0.999803099113612,0.255106878536807,0.0225140876551144,"52",0.65301776428378,1.24825924504688,0.0498635358871804,0.468671600121939,-0.305637560765822,0.365955947411744,-0.206947679683437,-0.197920276490361,49.9397430179745,31.0602569820255
